Orcish Horde
InfantryUnit,Grunt,100
InfantryUnit,Grunt,100
InfantryUnit,Grunt,100
InfantryUnit,Grunt,100
InfantryUnit,Grunt,100
InfantryUnit,Grunt,100
InfantryUnit,Grunt,100
InfantryUnit,Grunt,100
InfantryUnit,Grunt,100
InfantryUnit,Grunt,100
InfantryUnit,Grunt,100
InfantryUnit,Grunt,100
InfantryUnit,Grunt,100
InfantryUnit,Grunt,100
InfantryUnit,Grunt,100
InfantryUnit,Grunt,100
InfantryUnit,Grunt,100
InfantryUnit,Grunt,100
InfantryUnit,Grunt,100
InfantryUnit,Grunt,100
InfantryUnit,Grunt,100
InfantryUnit,Grunt,100
InfantryUnit,Grunt,100
InfantryUnit,Grunt,100
InfantryUnit,Grunt,100
InfantryUnit,Grunt,100
InfantryUnit,Grunt,100
InfantryUnit,Grunt,100
InfantryUnit,Grunt,100
InfantryUnit,Grunt,100
InfantryUnit,Grunt,100
InfantryUnit,Grunt,100
InfantryUnit,Grunt,100
InfantryUnit,Grunt,100
InfantryUnit,Grunt,100
InfantryUnit,Grunt,100
InfantryUnit,Grunt,100
InfantryUnit,Grunt,100
InfantryUnit,Grunt,100
InfantryUnit,Grunt,100
InfantryUnit,Grunt,100
InfantryUnit,Grunt,100
InfantryUnit,Grunt,100
InfantryUnit,Grunt,100
InfantryUnit,Grunt,100
InfantryUnit,Grunt,100
InfantryUnit,Grunt,100
InfantryUnit,Grunt,100
InfantryUnit,Grunt,100
InfantryUnit,Grunt,100
InfantryUnit,Grunt,100
InfantryUnit,Grunt,100
InfantryUnit,Grunt,100
InfantryUnit,Grunt,100
InfantryUnit,Grunt,100
InfantryUnit,Grunt,100
InfantryUnit,Grunt,100
InfantryUnit,Grunt,100
InfantryUnit,Grunt,100
InfantryUnit,Grunt,100
InfantryUnit,Grunt,100
InfantryUnit,Grunt,100
InfantryUnit,Grunt,100
InfantryUnit,Grunt,100
InfantryUnit,Grunt,100
InfantryUnit,Grunt,100
InfantryUnit,Grunt,100
InfantryUnit,Grunt,100
InfantryUnit,Grunt,100
InfantryUnit,Grunt,100
InfantryUnit,Grunt,100
InfantryUnit,Grunt,100
InfantryUnit,Grunt,100
InfantryUnit,Grunt,100
InfantryUnit,Grunt,100
InfantryUnit,Grunt,100
InfantryUnit,Grunt,100
InfantryUnit,Grunt,100
InfantryUnit,Grunt,100
InfantryUnit,Grunt,100
InfantryUnit,Grunt,100
InfantryUnit,Grunt,100
InfantryUnit,Grunt,100
InfantryUnit,Grunt,100
InfantryUnit,Grunt,100
InfantryUnit,Grunt,100
InfantryUnit,Grunt,100
InfantryUnit,Grunt,100
InfantryUnit,Grunt,100
InfantryUnit,Grunt,100
InfantryUnit,Grunt,100
InfantryUnit,Grunt,100
InfantryUnit,Grunt,100
InfantryUnit,Grunt,100
InfantryUnit,Grunt,100
InfantryUnit,Grunt,100
InfantryUnit,Grunt,100
InfantryUnit,Grunt,100
InfantryUnit,Grunt,100
InfantryUnit,Grunt,100
CavalryUnit,Raider,100
CavalryUnit,Raider,100
CavalryUnit,Raider,100
CavalryUnit,Raider,100
CavalryUnit,Raider,100
CavalryUnit,Raider,100
CavalryUnit,Raider,100
CavalryUnit,Raider,100
CavalryUnit,Raider,100
CavalryUnit,Raider,100
CavalryUnit,Raider,100
CavalryUnit,Raider,100
CavalryUnit,Raider,100
CavalryUnit,Raider,100
CavalryUnit,Raider,100
CavalryUnit,Raider,100
CavalryUnit,Raider,100
CavalryUnit,Raider,100
CavalryUnit,Raider,100
CavalryUnit,Raider,100
CavalryUnit,Raider,100
CavalryUnit,Raider,100
CavalryUnit,Raider,100
CavalryUnit,Raider,100
CavalryUnit,Raider,100
CavalryUnit,Raider,100
CavalryUnit,Raider,100
CavalryUnit,Raider,100
CavalryUnit,Raider,100
CavalryUnit,Raider,100
CavalryUnit,Raider,100
CavalryUnit,Raider,100
CavalryUnit,Raider,100
CavalryUnit,Raider,100
CavalryUnit,Raider,100
CavalryUnit,Raider,100
CavalryUnit,Raider,100
CavalryUnit,Raider,100
CavalryUnit,Raider,100
CavalryUnit,Raider,100
CavalryUnit,Raider,100
CavalryUnit,Raider,100
CavalryUnit,Raider,100
CavalryUnit,Raider,100
CavalryUnit,Raider,100
CavalryUnit,Raider,100
CavalryUnit,Raider,100
CavalryUnit,Raider,100
CavalryUnit,Raider,100
CavalryUnit,Raider,100
RangedUnit,Spearman,100
RangedUnit,Spearman,100
RangedUnit,Spearman,100
RangedUnit,Spearman,100
RangedUnit,Spearman,100
RangedUnit,Spearman,100
RangedUnit,Spearman,100
RangedUnit,Spearman,100
RangedUnit,Spearman,100
RangedUnit,Spearman,100
RangedUnit,Spearman,100
RangedUnit,Spearman,100
RangedUnit,Spearman,100
RangedUnit,Spearman,100
RangedUnit,Spearman,100
RangedUnit,Spearman,100
RangedUnit,Spearman,100
RangedUnit,Spearman,100
RangedUnit,Spearman,100
RangedUnit,Spearman,100
SupportUnit,Priest,100
SupportUnit,Priest,100
SupportUnit,Priest,100
SupportUnit,Priest,100
SupportUnit,Priest,100
SupportUnit,Priest,100
SupportUnit,Priest,100
SupportUnit,Priest,100
SupportUnit,Priest,100
SupportUnit,Priest,100
SupportUnit,Priest,100
SupportUnit,Priest,100
SupportUnit,Priest,100
SupportUnit,Priest,100
SupportUnit,Priest,100
SupportUnit,Priest,100
SupportUnit,Priest,100
SupportUnit,Priest,100
SupportUnit,Priest,100
SupportUnit,Priest,100
CommanderUnit,Gul'dan,180
